UserId,SessionId,ArticleId_served,rating
1343,7,2073,1
1343,8,1320,2
1343,8,373,1
1343,8,598,2
1343,8,3178,1
1343,8,922,5
1343,8,3246,3
1343,8,170,3
1343,8,2545,5
1343,8,1857,1
1343,8,779,3
1343,9,2933,2
1343,9,862,1
1343,9,800,5
1343,9,2674,5
1343,9,4744,4
1343,9,678,3
1343,9,1870,1
1343,9,3829,4
1343,9,1758,5
1343,9,3353,1
1343,10,4725,4
1343,10,1054,5
1343,10,32,2
1343,10,1453,4
1343,10,3653,1
1343,10,2543,4
1343,10,3997,3
1343,10,3003,2
1343,10,1620,4
1343,10,4578,1
1343,11,426,4
1343,11,1435,5
1343,11,3468,3
1343,11,345,2
1343,11,2254,5
1343,11,2714,4
1343,11,930,1
1343,11,3584,3
1343,11,4657,4
1343,11,2637,4
1343,12,103,4
1343,12,1539,5
1343,12,2472,3
1343,12,1325,3
1343,12,4609,2
1343,12,3634,2
1343,12,417,4
1343,12,2953,1
1343,12,1298,2
1343,12,2573,2
1344,1,4648,5
1344,1,3215,2
1344,1,1434,1
1344,1,2808,1
1344,1,4147,1
1344,1,512,2
1344,1,2196,2
1344,1,92,4
1344,1,2316,3
1344,1,2074,2
1345,1,3761,3
1345,1,542,2
1345,1,4146,1
1345,1,4704,4
1345,1,412,3
1345,1,1290,5
1345,1,1307,2
1345,1,3739,3
1345,1,3715,1
1345,1,3808,1
1345,2,4690,5
1345,2,1359,4
1345,2,3124,3
1345,2,411,2
1345,2,4092,2
1345,2,4134,1
1345,2,1733,2
1345,2,2558,1
1345,2,2616,2
1345,2,1205,2
1346,1,3380,1
1346,1,4422,1
1346,1,1252,5
1346,1,2101,1
1346,1,1401,2
1346,1,1144,3
1346,1,1423,1
1346,1,2882,4
1346,1,1825,3
1346,1,281,5
1346,2,3510,4
1346,2,2722,3
1346,2,2132,1
1346,2,4429,4
1346,2,2374,1
1346,2,3328,1
1346,2,3086,3
1346,2,193,5
1346,2,1425,1
1346,2,952,1
1346,3,1203,1
1346,3,1400,1
1346,3,131,3
1346,3,3700,3
1346,3,2801,3
1346,3,4635,3
1346,3,4320,4
1346,3,2687,1
1346,3,4177,5
1346,3,687,2
1346,4,1518,5
1346,4,4188,1
1346,4,1357,3
1346,4,3323,3
1346,4,821,2
1346,4,1474,2
1346,4,4824,5
1346,4,1200,1
1346,4,2098,5
1346,4,2607,2
1346,5,3974,2
1346,5,3393,4
1346,5,4151,1
1346,5,597,5
1346,5,4326,3
1346,5,2121,4
1346,5,1638,5
1346,5,2870,2
1346,5,4150,5
1346,5,41,4
1346,6,2573,1
1346,6,384,3
1346,6,1665,3
1346,6,1626,1
1346,6,1772,1
1346,6,2707,3
1346,6,1026,5
1346,6,4659,4
1346,6,3623,4
1346,6,2216,4
1346,7,3875,2
1346,7,1091,5
1346,7,2015,3
1346,7,3181,5
1346,7,357,2
1346,7,2191,3
1346,7,2871,4
1346,7,367,5
1346,7,3836,1
1346,7,627,4
1346,8,1495,1
1346,8,3520,1
1346,8,128,5
1346,8,2013,4
1346,8,2346,1
1346,8,3344,1
1346,8,2255,4
1346,8,1810,1
1346,8,3404,2
1346,8,4588,5
1347,1,4643,3
1347,1,2050,5
1347,1,3745,2
1347,1,3331,5
1347,1,189,1
1347,1,1718,5
1347,1,3815,1
1347,1,1883,5
1347,1,1667,3
1347,1,4778,4
1348,1,1919,4
1348,1,422,1
1348,1,2343,2
1348,1,1706,5
1348,1,210,3
1348,1,3075,4
1348,1,902,5
1348,1,771,1
1348,1,68,4
1348,1,3435,2
1348,2,4360,3
1348,2,4390,5
1348,2,3094,2
1348,2,17,1
1348,2,4570,1
1348,2,1829,3
1348,2,1946,2
1348,2,547,5
1348,2,2529,1
1348,2,1940,5
1348,3,3847,2
1348,3,1282,5
1348,3,4099,2
1348,3,4235,4
1348,3,2726,1
1348,3,1677,3
1348,3,3419,1
1348,3,2258,5
1348,3,721,2
1348,3,4483,3
1349,1,4782,1
1349,1,3148,3
1349,1,3238,1
1349,1,1994,2
1349,1,4479,3
1349,1,2983,4
1349,1,4511,3
1349,1,2742,1
1349,1,1860,3
1349,1,1513,5
1350,1,3945,1
1350,1,4530,5
1350,1,565,3
1350,1,672,4
1350,1,2378,2
1350,1,4067,2
1350,1,3800,2
1350,1,2896,4
1350,1,37,2
1350,1,4143,5
1351,1,3396,5
1351,1,203,5
1351,1,1236,1
1351,1,4196,4
1351,1,1474,5
1351,1,748,3
1351,1,997,4
1351,1,3559,5
1351,1,2109,2
1351,1,538,4
1352,1,467,1
1352,1,1816,5
1352,1,2161,3
1352,1,4053,1
1352,1,658,2
1352,1,544,1
1352,1,2963,2
1352,1,48,2
1352,1,2120,5
1352,1,2060,2
1352,2,2329,4
1352,2,1834,4
1352,2,3194,5
1352,2,1625,5
1352,2,2306,4
1352,2,637,4
1352,2,930,3
1352,2,3304,2
1352,2,2581,1
1352,2,3369,1
1352,3,2699,1
1352,3,3967,1
1352,3,1560,3
1352,3,1340,1
1352,3,2292,2
1352,3,3850,4
1352,3,854,3
1352,3,2622,3
1352,3,2492,1
1352,3,1845,4
1352,4,4497,2
1352,4,549,5
1352,4,183,2
1352,4,4002,1
1352,4,3295,1
1352,4,2901,2
1352,4,3902,1
1352,4,1937,4
1352,4,4448,1
1352,4,714,3
1352,5,1025,5
1352,5,2676,2
1352,5,4797,2
1352,5,3729,1
1352,5,2998,2
1352,5,845,4
1352,5,345,3
1352,5,3247,2
1352,5,2943,2
1352,5,499,2
1353,1,956,4
1353,1,4111,3
1353,1,917,4
1353,1,847,1
1353,1,1675,4
1353,1,4130,3
1353,1,1635,2
1353,1,3989,2
1353,1,1974,3
1353,1,2593,4
1353,2,3193,3
1353,2,1918,5
1353,2,3857,4
1353,2,1822,5
1353,2,3290,5
1353,2,374,5
1353,2,837,5
1353,2,3824,2
1353,2,2433,3
1353,2,3952,4
1353,3,436,3
1353,3,2485,5
1353,3,4182,5
1353,3,4331,1
1353,3,1488,2
1353,3,465,4
1353,3,1263,3
1353,3,784,3
1353,3,3310,4
1353,3,1569,4
1353,4,945,4
1353,4,1302,4
1353,4,3153,1
1353,4,2143,2
1353,4,740,2
1353,4,4400,1
1353,4,2367,1
1353,4,4564,1
1353,4,3369,1
1353,4,929,4
1353,5,3730,2
1353,5,2086,4
1353,5,1491,1
1353,5,4356,2
1353,5,3593,4
1353,5,883,1
1353,5,2568,2
1353,5,4560,2
1353,5,3931,4
1353,5,1625,2
1353,6,4568,2
1353,6,2691,4
1353,6,4614,2
1353,6,4468,5
1353,6,4099,1
1353,6,2682,4
1353,6,4721,1
1353,6,2720,2
1353,6,2192,2
1353,6,3026,1
1353,7,3934,2
1353,7,2628,2
1353,7,2678,2
1353,7,1816,1
1353,7,2340,3
1353,7,1936,1
1353,7,739,2
1353,7,3176,3
1353,7,345,3
1353,7,681,3
1353,8,436,5
1353,8,2705,1
1353,8,3067,4
1353,8,3883,2
1353,8,257,5
1353,8,554,3
1353,8,529,5
1353,8,2108,3
1353,8,4556,4
1353,8,1943,3
1354,1,1086,4
1354,1,3929,3
1354,1,1730,3
1354,1,4046,2
1354,1,2725,5
1354,1,705,3
1354,1,2575,1
1354,1,4714,4
1354,1,209,1
1354,1,4721,1
1354,2,1953,3
1354,2,4746,2
1354,2,1486,5
1354,2,4503,1
1354,2,3989,2
1354,2,732,3
1354,2,421,1
1354,2,2546,3
1354,2,4062,5
1354,2,1724,5
1355,1,4106,4
1355,1,2858,4
1355,1,992,3
1355,1,4615,3
1355,1,2088,2
1355,1,2331,5
1355,1,3616,1
1355,1,822,5
1355,1,4565,4
1355,1,934,3
1356,1,2348,5
1356,1,3931,2
1356,1,1400,2
1356,1,4326,1
1356,1,550,5
1356,1,1005,1
1356,1,1206,2
1356,1,1973,4
1356,1,1211,2
1356,1,1433,5
1356,2,2322,3
1356,2,1445,4
1356,2,33,5
1356,2,2660,5
1356,2,102,2
1356,2,4481,3
1356,2,2747,1
1356,2,3546,3
1356,2,1195,3
1356,2,1417,1
1356,3,677,4
1356,3,2999,2
1356,3,3068,3
1356,3,2933,3
1356,3,3766,1
1356,3,2741,5
1356,3,4703,4
1356,3,720,1
1356,3,1715,4
1356,3,2236,2
1356,4,4508,1
1356,4,257,1
1356,4,4585,1
1356,4,3253,1
1356,4,4029,5
1356,4,757,4
1356,4,4599,1
1356,4,3093,2
1356,4,3341,2
1356,4,4042,4
1357,1,374,1
1357,1,559,3
1357,1,4520,3
1357,1,3820,1
1357,1,1565,3
1357,1,4563,2
1357,1,1448,4
1357,1,1948,3
1357,1,2075,4
1357,1,2759,1
1357,2,2132,1
1357,2,2041,5
1357,2,1731,5
1357,2,4629,1
1357,2,699,5
1357,2,3884,5
1357,2,2321,4
1357,2,490,2
1357,2,3482,3
1357,2,184,1
1358,1,584,4
1358,1,3372,1
1358,1,516,2
1358,1,2580,4
1358,1,1397,5
1358,1,4798,5
1358,1,1283,1
1358,1,3910,3
1358,1,25,1
1358,1,2255,1
1359,1,4496,3
1359,1,997,1
1359,1,4201,4
1359,1,1001,4
1359,1,4157,2
1359,1,2956,3
1359,1,1091,2
1359,1,1707,5
1359,1,342,3
1359,1,1543,2
1360,1,4683,5
1360,1,1142,4
1360,1,1659,2
1360,1,2092,3
1360,1,3309,2
1360,1,2171,5
1360,1,283,3
1360,1,940,4
1360,1,3110,5
1360,1,2547,4
1360,2,2059,2
1360,2,1670,3
1360,2,1783,5
1360,2,787,3
1360,2,3598,4
1360,2,2978,3
1360,2,4511,5
1360,2,3793,4
1360,2,1317,1
1360,2,1592,4
1360,3,827,5
1360,3,1718,4
1360,3,4375,1
1360,3,2255,2
1360,3,2552,4
1360,3,1224,3
1360,3,240,3
1360,3,1301,1
1360,3,2441,3
1360,3,1114,4
1361,1,2435,2
1361,1,2765,2
1361,1,4575,4
1361,1,2429,1
1361,1,764,4
1361,1,728,4
1361,1,2617,2
1361,1,3044,2
1361,1,528,2
1361,1,1538,5
1362,1,4128,3
1362,1,2848,3
1362,1,4474,3
1362,1,4506,1
1362,1,1691,5
1362,1,43,3
1362,1,4740,2
1362,1,290,3
1362,1,1476,3
1362,1,2194,5
1362,2,650,5
1362,2,1865,3
1362,2,4139,3
1362,2,3441,3
1362,2,674,3
1362,2,4427,4
1362,2,3884,1
1362,2,1849,4
1362,2,118,3
1362,2,696,3
1362,3,4732,5
1362,3,832,3
1362,3,342,5
1362,3,2660,5
1362,3,4301,2
1362,3,1153,5
1362,3,3653,2
1362,3,190,4
1362,3,4264,5
1362,3,3550,3
1363,1,3625,4
1363,1,3909,4
1363,1,1640,2
1363,1,3291,2
1363,1,2559,3
1363,1,863,5
1363,1,812,4
1363,1,4097,1
1363,1,574,3
1363,1,2419,4
1363,2,3378,3
1363,2,1008,2
1363,2,4220,1
1363,2,4423,3
1363,2,2482,4
1363,2,3,3
1363,2,393,1
1363,2,2953,5
1363,2,4488,3
1363,2,716,4
1363,3,2413,3
1363,3,2007,1
1363,3,4412,4
1363,3,1777,4
1363,3,41,2
1363,3,2555,2
1363,3,2376,5
1363,3,1161,5
1363,3,2619,1
1363,3,1846,5
1363,4,2493,1
1363,4,3467,2
1363,4,3498,2
1363,4,2906,5
1363,4,507,1
1363,4,1664,3
1363,4,1110,4
1363,4,1802,5
1363,4,1448,2
1363,4,4760,3
1363,5,669,5
1363,5,4116,2
1363,5,1077,3
1363,5,1296,5
1363,5,4233,5
1363,5,1645,3
1363,5,370,5
1363,5,469,1
1363,5,2483,4
1363,5,1523,4
1364,1,3353,3
1364,1,380,3
1364,1,2509,4
1364,1,1652,2
1364,1,3879,2
1364,1,1321,2
1364,1,1784,4
1364,1,223,1
1364,1,1248,5
1364,1,898,1
1365,1,2212,2
1365,1,1843,5
1365,1,287,3
1365,1,984,2
1365,1,1446,5
1365,1,3783,4
1365,1,1662,4
1365,1,3045,2
1365,1,4105,4
1365,1,76,3
1365,2,1685,2
1365,2,656,1
1365,2,1764,3
1365,2,1165,2
1365,2,6,1
1365,2,1245,2
1365,2,2310,4
1365,2,3420,1
1365,2,3423,2
1365,2,3632,4
1365,3,1821,2
1365,3,3650,5
1365,3,4332,1
1365,3,3072,2
1365,3,2256,2
1365,3,2987,2
1365,3,817,3
1365,3,4306,5
1365,3,4555,4
1365,3,1962,2
1365,4,3376,1
1365,4,2731,2
1365,4,121,3
1365,4,4470,2
1365,4,1950,1
1365,4,1083,5
1365,4,1875,2
1365,4,4102,3
1365,4,3935,3
1365,4,645,4
1365,5,3551,2
1365,5,730,1
1365,5,150,4
1365,5,4813,5
1365,5,2783,3
1365,5,4789,4
1365,5,2571,4
1365,5,2866,5
1365,5,3910,5
1365,5,4718,3
1366,1,1800,4
1366,1,4644,3
1366,1,3800,2
1366,1,3405,2
1366,1,531,3
1366,1,2179,3
1366,1,4578,4
1366,1,718,2
1366,1,908,2
1366,1,3105,4
1367,1,3075,1
1367,1,2581,3
1367,1,93,1
1367,1,3107,1
1367,1,160,3
1367,1,1360,4
1367,1,2423,5
1367,1,2120,4
1367,1,1682,3
1367,1,360,4
1367,2,4499,1
1367,2,1370,3
1367,2,234,4
1367,2,4033,5
1367,2,2450,5
1367,2,3401,4
1367,2,2847,3
1367,2,2213,4
1367,2,4016,5
1367,2,933,3
1367,3,1851,2
1367,3,2327,3
1367,3,2466,2
1367,3,3139,2
1367,3,277,2
1367,3,4198,1
1367,3,4725,5
1367,3,1293,3
1367,3,4486,5
1367,3,999,4
1367,4,3164,4
1367,4,4093,1
1367,4,4002,2
1367,4,2972,2
1367,4,894,1
1367,4,2992,1
1367,4,2994,4
1367,4,4356,1
1367,4,1835,2
1367,4,4431,4
1368,1,1143,3
1368,1,1444,2
1368,1,685,1
1368,1,4341,5
1368,1,3904,4
1368,1,450,3
1368,1,3848,5
1368,1,3576,5
1368,1,3572,4
1368,1,1535,4
1369,1,2839,2
1369,1,48,4
1369,1,3376,1
1369,1,1344,2
1369,1,3277,2
1369,1,4270,4
1369,1,3087,1
1369,1,4485,4
1369,1,1607,3
1369,1,1499,1
1369,2,3215,1
1369,2,1294,2
1369,2,4361,3
1369,2,3535,3
1369,2,2037,1
1369,2,4313,4
1369,2,4788,3
1369,2,3729,3
1369,2,4662,4
1369,2,836,1
1369,3,939,4
1369,3,2849,4
1369,3,1076,1
1369,3,4591,5
1369,3,2910,3
1369,3,2668,1
1369,3,1217,3
1369,3,827,5
1369,3,298,5
1369,3,1782,1
1369,4,642,2
1369,4,739,1
1369,4,142,4
1369,4,2366,1
1369,4,4105,3
1369,4,839,2
1369,4,928,3
1369,4,3195,4
1369,4,2021,5
1369,4,4713,5
1370,1,3004,3
1370,1,2927,1
1370,1,3228,1
1370,1,356,2
1370,1,4572,3
1370,1,675,1
1370,1,4329,5
1370,1,4501,2
1370,1,3622,5
1370,1,3101,4
1370,2,1476,3
1370,2,3212,1
1370,2,172,2
1370,2,2904,2
1370,2,4644,2
1370,2,1309,5
1370,2,518,4
1370,2,918,1
1370,2,746,2
1370,2,1033,2
1370,3,1253,2
1370,3,4644,3
1370,3,1890,2
1370,3,2997,1
1370,3,1280,2
1370,3,2635,1
1370,3,887,3
1370,3,3588,3
1370,3,4681,1
1370,3,2944,5
1370,4,2989,4
1370,4,3104,5
1370,4,4604,1
1370,4,411,5
1370,4,103,4
1370,4,4252,5
1370,4,259,4
1370,4,1732,5
1370,4,1761,5
1370,4,1373,3
1370,5,1882,4
1370,5,1199,5
1370,5,1651,2
1370,5,2202,4
1370,5,2103,2
1370,5,4219,2
1370,5,1589,4
1370,5,2962,3
1370,5,4322,3
1370,5,542,4
1370,6,4072,2
1370,6,1690,2
1370,6,1359,4
1370,6,669,5
1370,6,4599,3
1370,6,3827,5
1370,6,2375,5
1370,6,3905,4
1370,6,153,5
1370,6,679,5
1370,7,2482,3
1370,7,3808,4
1370,7,2966,3
1370,7,4662,4
1370,7,3678,3
1370,7,1234,1
1370,7,2307,4
1370,7,4350,3
1370,7,1608,2
1370,7,2913,1
1370,8,3852,3
1370,8,4703,3
1370,8,3467,5
1370,8,1973,3
1370,8,1166,3
1370,8,4073,2
1370,8,4756,4
1370,8,4367,4
1370,8,2284,4
1370,8,4638,5
1370,9,4642,3
1370,9,471,3
1370,9,1095,5
1370,9,4402,2
1370,9,3023,5
1370,9,1318,4
1370,9,1857,3
1370,9,4598,4
1370,9,127,1
1370,9,4209,5
1371,1,1027,1
1371,1,4455,5
1371,1,264,2
1371,1,4357,2
1371,1,1656,3
1371,1,3140,2
1371,1,1834,5
1371,1,1676,4
1371,1,321,2
1371,1,1118,1
1371,2,3754,3
1371,2,3878,1
1371,2,1391,2
1371,2,1308,3
1371,2,1851,1
1371,2,2362,5
1371,2,3433,2
1371,2,487,5
1371,2,3146,2
1371,2,2218,1
1372,1,3022,2
1372,1,3656,1
1372,1,1622,3
1372,1,3649,1
1372,1,2029,1
1372,1,305,5
1372,1,3701,3
1372,1,3304,1
1372,1,1471,1
1372,1,976,1
1372,2,1313,4
1372,2,2935,5
1372,2,1098,5
1372,2,4429,4
1372,2,2216,3
1372,2,426,3
1372,2,3302,2
1372,2,416,5
1372,2,2217,4
1372,2,2804,5
1372,3,1058,1
1372,3,1477,3
1372,3,410,3
1372,3,1196,3
1372,3,3965,4
1372,3,432,1
1372,3,3361,5
1372,3,2216,5
1372,3,1314,2
1372,3,559,3
1372,4,2438,3
1372,4,3371,4
1372,4,2671,3
1372,4,2985,2
1372,4,3600,1
1372,4,2781,3
1372,4,581,5
1372,4,284,5
1372,4,4487,5
1372,4,2699,1
1372,5,1914,3
1372,5,740,1
1372,5,3946,1
1372,5,855,5
1372,5,4275,3
1372,5,3598,4
1372,5,111,3
1372,5,3479,4
1372,5,4035,2
1372,5,2873,1
1372,6,364,2
1372,6,3662,3
1372,6,4075,3
1372,6,2951,1
1372,6,1149,5
1372,6,488,3
1372,6,283,5
1372,6,2581,1
1372,6,405,1
1372,6,1087,5
1372,7,70,2
1372,7,1763,1
1372,7,3120,2
1372,7,3656,3
1372,7,490,2
1372,7,3528,4
1372,7,119,1
1372,7,4645,5
1372,7,4313,3
1372,7,4530,1
1372,8,750,5
1372,8,4570,1
1372,8,4538,5
1372,8,523,5
1372,8,714,2
1372,8,3595,1
1372,8,3117,4
1372,8,4110,4
1372,8,310,3
1372,8,1180,2
1372,9,2024,3
1372,9,4304,2
1372,9,985,5
1372,9,3898,4
1372,9,555,4
1372,9,4392,2
1372,9,4771,4
1372,9,1923,5
1372,9,1272,5
1372,9,349,4
1372,10,3847,3
1372,10,780,2
1372,10,4223,3
1372,10,2014,2
1372,10,3922,5
1372,10,1388,5
1372,10,4232,3
1372,10,4196,3
1372,10,2910,2
1372,10,2093,3
1373,1,370,3
1373,1,596,4
1373,1,3972,5
1373,1,2533,4
1373,1,11,4
1373,1,3638,3
1373,1,4009,4
1373,1,1386,3
1373,1,2166,1
1373,1,2836,2
1373,2,772,3
1373,2,2462,1
1373,2,4436,5
1373,2,878,3
1373,2,4304,2
1373,2,2691,3
1373,2,1819,2
1373,2,1864,3
1373,2,2198,1
1373,2,3517,3
1373,3,1237,1
1373,3,3667,5
1373,3,2712,3
1373,3,3790,5
1373,3,4731,5
1373,3,3885,1
1373,3,313,5
1373,3,2587,5
1373,3,290,3
1373,3,3632,3
1373,4,4221,5
1373,4,2131,1
1373,4,949,1
1373,4,686,5
1373,4,3322,1
1373,4,3585,5
1373,4,3255,1
1373,4,26,5
1373,4,1395,2
1373,4,4109,3
1374,1,4271,2
1374,1,4162,1
1374,1,2281,2
1374,1,4588,5
1374,1,1376,3
1374,1,4369,2
1374,1,4294,4
1374,1,3808,4
1374,1,4123,5
1374,1,4463,1
1375,1,1931,5
1375,1,3200,1
1375,1,1692,5
1375,1,2234,5
1375,1,1716,4
1375,1,1238,1
1375,1,4198,3
1375,1,3718,2
1375,1,2385,5
1375,1,4375,3
1375,2,1144,1
1375,2,445,1
1375,2,4622,4
1375,2,1880,2
1375,2,3058,4
1375,2,2623,2
1375,2,28,5
1375,2,1193,5
1375,2,464,2
1375,2,1802,3
1376,1,2078,1
1376,1,4561,2
1376,1,989,1
1376,1,2867,4
1376,1,2041,2
1376,1,2984,5
1376,1,297,2
1376,1,3789,1
1376,1,3020,5
1376,1,30,5
1377,1,4650,5
1377,1,4281,4
1377,1,3377,5
1377,1,2769,1
1377,1,4601,2
1377,1,642,3
1377,1,1886,1
1377,1,3956,3
1377,1,205,1
1377,1,2204,1
1377,2,2023,4
1377,2,1027,5
1377,2,1216,2
1377,2,1921,3
1377,2,3825,2
1377,2,297,3
1377,2,296,4
1377,2,3029,3
1377,2,1222,1
1377,2,4036,3
1377,3,4004,5
1377,3,3522,4
1377,3,985,4
1377,3,3629,2
1377,3,640,2
1377,3,3875,2
1377,3,2581,4
1377,3,3012,4
1377,3,1423,3
1377,3,4009,3
1377,4,3939,4
1377,4,811,1
1377,4,3900,4
1377,4,4796,5
1377,4,3540,1
1377,4,4066,1
1377,4,2093,5
1377,4,717,4
1377,4,4190,3
1377,4,171,2
1377,5,3531,3
1377,5,1579,3
1377,5,4762,3
1377,5,2645,3
1377,5,2198,1
1377,5,232,2
1377,5,150,3
1377,5,4241,3
1377,5,1893,4
1377,5,2177,1
1377,6,4409,3
1377,6,3408,5
1377,6,2770,2
1377,6,4163,3
1377,6,553,4
1377,6,2385,5
1377,6,135,1
1377,6,2736,2
1377,6,4537,3
1377,6,4726,4
1377,7,245,5
1377,7,69,4
1377,7,4814,2
1377,7,4132,5
1377,7,1085,1
1377,7,4153,2
1377,7,282,2
1377,7,4159,2
1377,7,889,1
1377,7,2315,5
1378,1,2510,2
1378,1,1723,3
1378,1,1135,2
1378,1,3624,2
1378,1,769,3
1378,1,2341,3
1378,1,765,1
1378,1,3716,4
1378,1,4207,2
1378,1,3977,2
1378,2,3673,4
1378,2,1232,4
1378,2,1169,3
1378,2,1704,3
1378,2,3411,4
1378,2,4538,4
1378,2,3899,5
1378,2,2415,4
1378,2,1660,5
1378,2,4301,5
1378,3,1144,4
1378,3,500,3
1378,3,2568,3
1378,3,1954,2
1378,3,1616,5
1378,3,3360,4
1378,3,4424,4
1378,3,2579,3
1378,3,571,5
1378,3,2656,1
1378,4,3891,4
1378,4,2590,3
1378,4,962,1
1378,4,2299,3
1378,4,4043,1
1378,4,4598,3
1378,4,4170,5
1378,4,1664,4
1378,4,3990,5
1378,4,3565,1
1378,5,281,5
1378,5,2054,1
1378,5,4112,5
1378,5,1023,1
1378,5,66,4
1378,5,4508,2
1378,5,2775,5
1378,5,4597,4
1378,5,1600,3
1378,5,3339,3
1378,6,693,4
1378,6,848,2
1378,6,1253,3
1378,6,2941,1
1378,6,1304,1
1378,6,2991,3
1378,6,4157,1
1378,6,2984,3
1378,6,3872,3
1378,6,2943,2
1378,7,3221,1
1378,7,3327,5
1378,7,1086,1
1378,7,230,2
1378,7,3009,2
1378,7,805,5
1378,7,1962,3
1378,7,4157,4
1378,7,1802,4
1378,7,4217,1
1378,8,2091,3
1378,8,4251,3
1378,8,2092,2
1378,8,1730,3
1378,8,3226,5
1378,8,4558,1
1378,8,1247,4
1378,8,3227,1
1378,8,1641,2
1378,8,2773,3
1378,9,4111,5
1378,9,3634,2
1378,9,3254,2
1378,9,1223,3
1378,9,324,2
1378,9,304,5
1378,9,855,2
1378,9,500,4
1378,9,2605,1
1378,9,3697,5
1379,1,4116,5
1379,1,923,1
1379,1,1771,4
1379,1,380,5
1379,1,2190,1
1379,1,4043,4
1379,1,1426,1
1379,1,2014,4
1379,1,2959,5
1379,1,3552,4
1379,2,4263,1
1379,2,4305,4
1379,2,3455,5
1379,2,1039,5
1379,2,2824,2
1379,2,599,1
1379,2,3541,3
1379,2,2054,4
1379,2,3440,4
1379,2,154,4
1379,3,3889,2
1379,3,373,3
1379,3,905,2
1379,3,2511,2
1379,3,3981,5
1379,3,3264,4
1379,3,2844,2
1379,3,4694,1
1379,3,4112,1
1379,3,944,1
1379,4,4700,2
1379,4,2115,3
1379,4,1406,5
1379,4,4276,5
1379,4,3862,1
1379,4,982,4
1379,4,737,4
1379,4,4354,4
1379,4,2568,1
1379,4,3633,3
1380,1,3189,1
1380,1,4622,4
1380,1,3903,5
1380,1,3300,3
1380,1,3349,4
1380,1,1196,2
1380,1,1800,1
1380,1,2059,2
1380,1,4004,3
1380,1,1289,2
1380,2,3744,4
1380,2,1573,1
1380,2,1019,3
1380,2,980,3
1380,2,1635,4
1380,2,854,1
1380,2,1953,4
1380,2,1364,2
1380,2,3522,5
1380,2,1221,4
1381,1,3655,1
1381,1,4454,5
1381,1,3531,3
1381,1,975,4
1381,1,442,1
1381,1,3786,5
1381,1,1381,5
1381,1,1933,5
1381,1,2137,4
1381,1,2288,3
1382,1,1468,3
1382,1,4329,1
1382,1,238,2
1382,1,4636,5
1382,1,1954,4
1382,1,4254,2
1382,1,4225,3
1382,1,1050,4
1382,1,3914,4
1382,1,299,3
1382,2,4731,4
1382,2,2944,1
1382,2,477,1
1382,2,698,2
1382,2,3374,2
1382,2,4728,2
1382,2,412,4
1382,2,3386,3
1382,2,2762,5
1382,2,4345,2
1383,1,1887,5
1383,1,4170,2
1383,1,3937,4
1383,1,3429,5
1383,1,4397,4
1383,1,2784,2
1383,1,2466,2
1383,1,1997,5
1383,1,650,5
1383,1,2096,5
1384,1,1450,4
1384,1,3207,2
1384,1,657,1
1384,1,142,3
1384,1,8,3
1384,1,4004,3
1384,1,1336,5
1384,1,801,2
1384,1,4266,1
1384,1,4040,2
1384,2,2067,1
1384,2,2914,4
1384,2,3481,1
1384,2,38,5
1384,2,2912,4
1384,2,2858,3
1384,2,39,2
1384,2,591,1
1384,2,457,2
1384,2,2265,5
1384,3,1818,3
1384,3,3520,5
1384,3,3606,5
1384,3,536,3
1384,3,2110,2
1384,3,538,3
1384,3,2544,5
1384,3,2167,4
1384,3,4225,1
1384,3,3759,1
1385,1,2396,5
1385,1,4668,3
1385,1,249,2
1385,1,2184,3
1385,1,3690,1
1385,1,1619,5
1385,1,131,3
1385,1,957,3
1385,1,2736,5
1385,1,83,5
1385,2,4396,1
1385,2,854,3
1385,2,688,2
1385,2,561,1
1385,2,799,2
1385,2,509,4
1385,2,78,3
1385,2,2504,4
1385,2,394,2
1385,2,1372,1
1386,1,3207,1
1386,1,3985,2
1386,1,1685,2
1386,1,1561,3
1386,1,4409,2
1386,1,2259,4
1386,1,2882,1
1386,1,4737,1
1386,1,4630,1
1386,1,710,2
1386,2,1609,3
1386,2,4516,4
1386,2,3106,1
1386,2,523,3
1386,2,4064,4
1386,2,1322,1
1386,2,4512,4
1386,2,1271,3
1386,2,700,5
1386,2,3181,2
1386,3,3571,4
1386,3,1519,3
1386,3,4308,4
1386,3,242,4
1386,3,4293,5
1386,3,2980,1
1386,3,3102,2
1386,3,873,5
1386,3,1194,3
1386,3,3944,3
1386,4,984,2
1386,4,3443,3
1386,4,2829,3
1386,4,1368,2
1386,4,3028,2
1386,4,4122,2
1386,4,1150,2
1386,4,957,2
1386,4,2392,1
1386,4,1181,4
1386,5,536,2
1386,5,291,4
1386,5,1659,3
1386,5,2457,5
1386,5,730,2
1386,5,2974,5
1386,5,215,4
1386,5,3463,3
1386,5,1134,3
1386,5,4537,2
1387,1,1711,4
1387,1,632,4
1387,1,3889,3
1387,1,3775,3
1387,1,1745,4
1387,1,479,3
1387,1,2035,5
1387,1,2066,3
1387,1,1525,5
1387,1,2037,5
1388,1,4395,4
1388,1,46,1
1388,1,346,4
1388,1,3024,1
1388,1,869,5
1388,1,427,5
1388,1,3223,3
1388,1,1483,1
1388,1,4378,3
1388,1,4731,1
1388,2,3998,2
1388,2,1162,2
1388,2,1327,3
1388,2,4558,5
1388,2,2793,4
1388,2,1423,1
1388,2,4117,4
1388,2,2544,4
